subject condition sample channel value hemisphere
R1292 c6 275 ch130 -40.277817 left
R1292 c6 275 ch131 -15.970465 left
R1292 c6 276 ch48 -30.405134 left
R1292 c6 276 ch76 -17.182905 left
R1292 c6 276 ch77 -20.767466 left
R1292 c6 276 ch79 -11.953968 left
R1292 c6 276 ch80 3.019067 left
R1292 c6 276 ch85 1.718587 left
R1292 c6 276 ch88 -22.956751 left
R1292 c6 276 ch90 -24.613543 left
R1292 c6 276 ch130 -41.187695 left
R1292 c6 276 ch131 -17.184568 left
R1292 c6 277 ch48 -29.371332 left
R1292 c6 277 ch76 -15.380145 left
R1292 c6 277 ch77 -19.938404 left
R1292 c6 277 ch79 -12.850590 left
R1292 c6 277 ch80 1.295850 left
R1292 c6 277 ch85 0.142405 left
R1292 c6 277 ch88 -22.771275 left
R1292 c6 277 ch90 -23.902275 left
R1292 c6 277 ch130 -41.944046 left
R1292 c6 277 ch131 -18.316216 left
R1292 c6 278 ch48 -28.208315 left
R1292 c6 278 ch76 -13.512281 left
R1292 c6 278 ch77 -18.974926 left
R1292 c6 278 ch79 -13.657764 left
R1292 c6 278 ch80 -0.411916 left
R1292 c6 278 ch85 -1.412118 left
R1292 c6 278 ch88 -22.438799 left
R1292 c6 278 ch90 -23.063749 left
R1292 c6 278 ch130 -42.533985 left
R1292 c6 278 ch131 -19.349764 left
R1292 c6 279 ch48 -26.918711 left
R1292 c6 279 ch76 -11.584991 left
R1292 c6 279 ch77 -17.878515 left
R1292 c6 279 ch79 -14.364571 left
R1292 c6 279 ch80 -2.085792 left
R1292 c6 279 ch85 -2.927751 left
R1292 c6 279 ch88 -21.954304 left
R1292 c6 279 ch90 -22.104042 left
R1292 c6 279 ch130 -42.945995 left
R1292 c6 279 ch131 -20.270580 left
R1292 c6 280 ch48 -25.505346 left
R1292 c6 280 ch76 -9.603095 left
R1292 c6 280 ch77 -16.650518 left
R1292 c6 280 ch79 -14.960962 left
R1292 c6 280 ch80 -3.707800 left
R1292 c6 280 ch85 -4.387943 left
R1292 c6 280 ch88 -21.312685 left
R1292 c6 280 ch90 -21.028801 left
R1292 c6 280 ch130 -43.169960 left
R1292 c6 280 ch131 -21.065197 left
R1292 c6 281 ch48 -23.971304 left
R1292 c6 281 ch76 -7.570566 left
R1292 c6 281 ch77 -15.292205 left
R1292 c6 281 ch79 -15.437849 left
R1292 c6 281 ch80 -5.260647 left
R1292 c6 281 ch85 -5.777054 left
R1292 c6 281 ch88 -20.508722 left
R1292 c6 281 ch90 -19.843252 left
R1292 c6 281 ch130 -43.197281 left
R1292 c6 281 ch131 -21.721418 left
R1292 c6 282 ch48 -22.319929 left
R1292 c6 282 ch76 -5.490583 left
R1292 c6 282 ch77 -13.804735 left
R1292 c6 282 ch79 -15.787180 left
R1292 c6 282 ch80 -6.727905 left
R1292 c6 282 ch85 -7.080498 left
R1292 c6 282 ch88 -19.537199 left
R1292 c6 282 ch90 -18.552074 left
R1292 c6 282 ch130 -43.020828 left
R1292 c6 282 ch131 -22.228460 left
R1292 c6 283 ch48 -20.554848 left
R1292 c6 283 ch76 -3.365549 left
R1292 c6 283 ch77 -12.189259 left
R1292 c6 283 ch79 -16.002031 left
R1292 c6 283 ch80 -8.094209 left
R1292 c6 283 ch85 -8.284911 left
R1292 c6 283 ch88 -18.392889 left
R1292 c6 283 ch90 -17.159399 left
R1292 c6 283 ch130 -42.635075 left
R1292 c6 283 ch131 -22.577017 left
R1292 c6 284 ch48 -18.680054 left
R1292 c6 284 ch76 -1.197229 left
R1292 c6 284 ch77 -10.446978 left
R1292 c6 284 ch79 -16.076653 left
R1292 c6 284 ch80 -9.345419 left
R1292 c6 284 ch85 -9.378300 left
R1292 c6 284 ch88 -17.070690 left
R1292 c6 284 ch90 -15.668850 left
R1292 c6 284 ch130 -42.035938 left
R1292 c6 284 ch131 -22.759346 left
R1292 c6 285 ch48 -16.699959 left
R1292 c6 285 ch76 1.013151 left
R1292 c6 285 ch77 -8.579223 left
R1292 c6 285 ch79 -16.006542 left
R1292 c6 285 ch80 -10.468781 left
R1292 c6 285 ch85 -10.350153 left
R1292 c6 285 ch88 -15.565734 left
R1292 c6 285 ch90 -14.083506 left
R1292 c6 285 ch130 -41.220924 left
R1292 c6 285 ch131 -22.769363 left
R1292 c6 286 ch48 -14.619436 left
R1292 c6 286 ch76 3.264762 left
R1292 c6 286 ch77 -6.587533 left
R1292 c6 286 ch79 -15.788440 left
R1292 c6 286 ch80 -11.453068 left
R1292 c6 286 ch85 -11.191545 left
R1292 c6 286 ch88 -13.873452 left
R1292 c6 286 ch90 -12.405972 left
R1292 c6 286 ch130 -40.189011 left
R1292 c6 286 ch131 -22.602617 left
R1292 c6 287 ch48 -12.443883 left
R1292 c6 287 ch76 5.557050 left
R1292 c6 287 ch77 -4.473793 left
R1292 c6 287 ch79 -15.420411 left
R1292 c6 287 ch80 -12.288671 left
R1292 c6 287 ch85 -11.895207 left
R1292 c6 287 ch88 -11.989740 left
R1292 c6 287 ch90 -10.638470 left
R1292 c6 287 ch130 -38.940681 left
R1292 c6 287 ch131 -22.256353 left
R1292 c6 288 ch48 -10.179283 left
R1292 c6 288 ch76 7.889535 left
R1292 c6 288 ch77 -2.240318 left
R1292 c6 288 ch79 -14.901809 left
R1292 c6 288 ch80 -12.967715 left
R1292 c6 288 ch85 -12.455584 left
R1292 c6 288 ch88 -9.911077 left
R1292 c6 288 ch90 -8.782887 left
R1292 c6 288 ch130 -37.477821 left
R1292 c6 288 ch131 -21.729511 left
R1292 c6 289 ch48 -7.832297 left
R1292 c6 289 ch76 10.261665 left
R1292 c6 289 ch77 0.110021 left
R1292 c6 289 ch79 -14.233298 left
R1292 c6 289 ch80 -13.484118 left
R1292 c6 289 ch85 -12.868870 left
R1292 c6 289 ch88 -7.634663 left
R1292 c6 289 ch90 -6.840903 left
R1292 c6 289 ch130 -35.803734 left
R1292 c6 289 ch131 -21.022699 left
R1292 c6 290 ch48 -5.410264 left
R1292 c6 290 ch76 12.672613 left
R1292 c6 290 ch77 2.573689 left
R1292 c6 290 ch79 -13.416832 left
R1292 c6 290 ch80 -13.833650 left
R1292 c6 290 ch85 -13.132983 left
R1292 c6 290 ch88 -5.158574 left
R1292 c6 290 ch90 -4.814105 left
R1292 c6 290 ch130 -33.923050 left
R1292 c6 290 ch131 -20.138184 left
R1292 c6 291 ch48 -2.921303 left
R1292 c6 291 ch76 15.121141 left
R1292 c6 291 ch77 5.146358 left
R1292 c6 291 ch79 -12.455633 left
R1292 c6 291 ch80 -14.013933 left
R1292 c6 291 ch85 -13.247610 left
R1292 c6 291 ch88 -2.481899 left
R1292 c6 291 ch90 -2.704113 left
R1292 c6 291 ch130 -31.841669 left
R1292 c6 291 ch131 -19.079802 left
R1292 c6 292 ch48 -0.374335 left
R1292 c6 292 ch76 17.605379 left
R1292 c6 292 ch77 7.822819 left
R1292 c6 292 ch79 -11.354143 left
R1292 c6 292 ch80 -14.024454 left
R1292 c6 292 ch85 -13.214107 left
R1292 c6 292 ch88 0.395119 left
R1292 c6 292 ch90 -0.512713 left
R1292 c6 292 ch130 -29.566700 left
R1292 c6 292 ch131 -17.852942 left
R1292 c6 293 ch48 2.220900 left
R1292 c6 293 ch76 20.122690 left
R1292 c6 293 ch77 10.596874 left
R1292 c6 293 ch79 -10.117971 left
R1292 c6 293 ch80 -13.866546 left
R1292 c6 293 ch85 -13.035480 left
R1292 c6 293 ch88 3.470931 left
R1292 c6 293 ch90 1.758002 left
R1292 c6 293 ch130 -27.106375 left
R1292 c6 293 ch131 -16.464428 left
R1292 c6 294 ch48 4.853798 left
R1292 c6 294 ch76 22.669512 left
R1292 c6 294 ch77 13.461259 left
R1292 c6 294 ch79 -8.753837 left
R1292 c6 294 ch80 -13.543308 left
R1292 c6 294 ch85 -12.716296 left
R1292 c6 294 ch88 6.742582 left
R1292 c6 294 ch90 4.105503 left
R1292 c6 294 ch130 -24.470022 left
R1292 c6 294 ch131 -14.922473 left
R1292 c6 295 ch48 7.512900 left
R1292 c6 295 ch76 25.241230 left
R1292 c6 295 ch77 16.407564 left
R1292 c6 295 ch79 -7.269526 left
R1292 c6 295 ch80 -13.059596 left
R1292 c6 295 ch85 -12.262574 left
R1292 c6 295 ch88 10.205573 left
R1292 c6 295 ch90 6.526683 left
R1292 c6 295 ch130 -21.667936 left
R1292 c6 295 ch131 -13.236510 left
R1292 c6 296 ch48 10.185901 left
R1292 c6 296 ch76 27.832060 left
R1292 c6 296 ch77 19.426193 left
R1292 c6 296 ch79 -5.673713 left
R1292 c6 296 ch80 -12.421848 left
R1292 c6 296 ch85 -11.681699 left
R1292 c6 296 ch88 13.853769 left
R1292 c6 296 ch90 9.017738 left
R1292 c6 296 ch130 -18.711285 left
R1292 c6 296 ch131 -11.417152 left
R1292 c6 297 ch48 12.859685 left
R1292 c6 297 ch76 30.434935 left
R1292 c6 297 ch77 22.506342 left
R1292 c6 297 ch79 -3.975996 left
R1292 c6 297 ch80 -11.638061 left
R1292 c6 297 ch85 -10.982269 left
R1292 c6 297 ch88 17.679333 left
R1292 c6 297 ch90 11.574045 left
R1292 c6 297 ch130 -15.612103 left
R1292 c6 297 ch131 -9.476015 left
R1292 c6 298 ch48 15.520359 left
R1292 c6 298 ch76 33.041504 left
R1292 c6 298 ch77 25.635958 left
R1292 c6 298 ch79 -2.186697 left
R1292 c6 298 ch80 -10.717595 left
R1292 c6 298 ch85 -10.173990 left
R1292 c6 298 ch88 21.672642 left
R1292 c6 298 ch90 14.190082 left
R1292 c6 298 ch130 -12.383132 left
R1292 c6 298 ch131 -7.425622 left
R1292 c6 299 ch48 18.153309 left
R1292 c6 299 ch76 35.642025 left
R1292 c6 299 ch77 28.801794 left
R1292 c6 299 ch79 -0.316818 left
R1292 c6 299 ch80 -9.671070 left
R1292 c6 299 ch85 -9.267473 left
R1292 c6 299 ch88 25.822266 left
R1292 c6 299 ch90 16.859333 left
R1292 c6 299 ch130 -9.037769 left
R1292 c6 299 ch131 -5.279255 left
R1292 c6 300 ch48 20.743320 left
R1292 c6 300 ch76 38.225426 left
R1292 c6 300 ch77 31.989439 left
R1292 c6 300 ch79 1.622099 left
R1292 c6 300 ch80 -8.510211 left
R1292 c6 300 ch85 -8.274136 left
R1292 c6 300 ch88 30.114967 left
R1292 c6 300 ch90 19.574221 left
R1292 c6 300 ch130 -5.589984 left
R1292 c6 300 ch131 -3.050808 left
R1292 c6 301 ch48 23.274630 left
R1292 c6 301 ch76 40.779305 left
R1292 c6 301 ch77 35.183350 left
R1292 c6 301 ch79 3.618068 left
R1292 c6 301 ch80 -7.247648 left
R1292 c6 301 ch85 -7.206022 left
R1292 c6 301 ch88 34.535690 left
R1292 c6 301 ch90 22.326065 left
R1292 c6 301 ch130 -2.054211 left
R1292 c6 301 ch131 -0.754658 left
R1292 c6 302 ch48 25.731081 left
R1292 c6 302 ch76 43.289993 left
R1292 c6 302 ch77 38.367020 left
R1292 c6 302 ch79 5.658792 left
R1292 c6 302 ch80 -5.896794 left
R1292 c6 302 ch85 -6.075609 left
R1292 c6 302 ch88 39.067623 left
R1292 c6 302 ch90 25.105114 left
R1292 c6 302 ch130 1.554698 left
R1292 c6 302 ch131 1.594481 left
R1292 c6 303 ch48 28.096251 left
R1292 c6 303 ch76 45.742687 left
R1292 c6 303 ch77 41.523014 left
R1292 c6 303 ch79 7.731751 left
R1292 c6 303 ch80 -4.471600 left
R1292 c6 303 ch85 -4.895686 left
R1292 c6 303 ch88 43.692249 left
R1292 c6 303 ch90 27.900459 left
R1292 c6 303 ch130 5.221615 left
R1292 c6 303 ch131 3.981705 left
R1292 c6 304 ch48 30.353586 left
R1292 c6 304 ch76 48.121483 left
R1292 c6 304 ch77 44.633148 left
R1292 c6 304 ch79 9.824340 left
R1292 c6 304 ch80 -2.986453 left
R1292 c6 304 ch85 -3.679148 left
R1292 c6 304 ch88 48.389496 left
R1292 c6 304 ch90 30.700171 left
R1292 c6 304 ch130 8.931178 left
R1292 c6 304 ch131 6.392048 left
R1292 c6 305 ch48 32.486549 left
R1292 c6 305 ch76 50.409668 left
R1292 c6 305 ch77 47.678661 left
R1292 c6 305 ch79 11.923980 left
R1292 c6 305 ch80 -1.455903 left
R1292 c6 305 ch85 -2.438868 left
R1292 c6 305 ch88 53.137772 left
R1292 c6 305 ch90 33.491295 left
R1292 c6 305 ch130 12.667876 left
R1292 c6 305 ch131 8.810635 left
R1292 c6 306 ch48 34.478882 left
R1292 c6 306 ch76 52.589771 left
R1292 c6 306 ch77 50.640396 left
R1292 c6 306 ch79 14.018207 left
R1292 c6 306 ch80 0.105449 left
R1292 c6 306 ch85 -1.187511 left
R1292 c6 306 ch88 57.914207 left
R1292 c6 306 ch90 36.259922 left
R1292 c6 306 ch130 16.416159 left
R1292 c6 306 ch131 11.222815 left
R1292 c6 307 ch48 36.314663 left
R1292 c6 307 ch76 54.643921 left
R1292 c6 307 ch77 53.498940 left
R1292 c6 307 ch79 16.094816 left
R1292 c6 307 ch80 1.683164 left
R1292 c6 307 ch85 0.062587 left
R1292 c6 307 ch88 62.694691 left
R1292 c6 307 ch90 38.991371 left
R1292 c6 307 ch130 20.160490 left
R1292 c6 307 ch131 13.614277 left
R1292 c6 308 ch48 37.978600 left
R1292 c6 308 ch76 56.553871 left
R1292 c6 308 ch77 56.234921 left
R1292 c6 308 ch79 18.141928 left
R1292 c6 308 ch80 3.263134 left
R1292 c6 308 ch85 1.299580 left
R1292 c6 308 ch88 67.454323 left
R1292 c6 308 ch90 41.670219 left
R1292 c6 308 ch130 23.885498 left
R1292 c6 308 ch131 15.971172 left
R1292 c6 309 ch48 39.456139 left
R1292 c6 309 ch76 58.301502 left
R1292 c6 309 ch77 58.829227 left
R1292 c6 309 ch79 20.148102 left
R1292 c6 309 ch80 4.831750 left
R1292 c6 309 ch85 2.512235 left
R1292 c6 309 ch88 72.167351 left
R1292 c6 309 ch90 44.280575 left
R1292 c6 309 ch130 27.575945 left
R1292 c6 309 ch131 18.280241 left
R1292 c6 310 ch48 40.733780 left
R1292 c6 310 ch76 59.868824 left
R1292 c6 310 ch77 61.263161 left
R1292 c6 310 ch79 22.102425 left
R1292 c6 310 ch80 6.376046 left
R1292 c6 310 ch85 3.690057 left
R1292 c6 310 ch88 76.807556 left
R1292 c6 310 ch90 46.806087 left
R1292 c6 310 ch130 31.216913 left
R1292 c6 310 ch131 20.528906 left
R1292 c6 311 ch48 41.799126 left
R1292 c6 311 ch76 61.238525 left
R1292 c6 311 ch77 63.518761 left
R1292 c6 311 ch79 23.994604 left
R1292 c6 311 ch80 7.883852 left
R1292 c6 311 ch85 4.823393 left
R1292 c6 311 ch88 81.348434 left
R1292 c6 311 ch90 49.230293 left
R1292 c6 311 ch130 34.793808 left
R1292 c6 311 ch131 22.705368 left
R1292 c6 312 ch48 42.641151 left
R1292 c6 312 ch76 62.394009 left
R1292 c6 312 ch77 65.578979 left
R1292 c6 312 ch79 25.815027 left
R1292 c6 312 ch80 9.343914 left
R1292 c6 312 ch85 5.903514 left
R1292 c6 312 ch88 85.763580 left
R1292 c6 312 ch90 51.536697 left
R1292 c6 312 ch130 38.292519 left
R1292 c6 312 ch131 24.798712 left
R1292 c6 313 ch48 43.250404 left
R1292 c6 313 ch76 63.319786 left
R1292 c6 313 ch77 67.427979 left
R1292 c6 313 ch79 27.554819 left
R1292 c6 313 ch80 10.746021 left
R1292 c6 313 ch85 6.922716 left
R1292 c6 313 ch88 90.026810 left
R1292 c6 313 ch90 53.709072 left
R1292 c6 313 ch130 41.699394 left
R1292 c6 313 ch131 26.798958 left
R1292 c6 314 ch48 43.619053 left
R1292 c6 314 ch76 64.001740 left
R1292 c6 314 ch77 69.051277 left
R1292 c6 314 ch79 29.205969 left
R1292 c6 314 ch80 12.081115 left
R1292 c6 314 ch85 7.874371 left
R1292 c6 314 ch88 94.112503 left
R1292 c6 314 ch90 55.731537 left
R1292 c6 314 ch130 45.001450 left
R1292 c6 314 ch131 28.697134 left
R1292 c6 315 ch48 43.741215 left
R1292 c6 315 ch76 64.427429 left
R1292 c6 315 ch77 70.436104 left
R1292 c6 315 ch79 30.761253 left
R1292 c6 315 ch80 13.341318 left
R1292 c6 315 ch85 8.752949 left
R1292 c6 315 ch88 97.995842 left
R1292 c6 315 ch90 57.588978 left
R1292 c6 315 ch130 48.186298 left
R1292 c6 315 ch131 30.485327 left
R1292 c6 316 ch48 43.612953 left
R1292 c6 316 ch76 64.586258 left
R1292 c6 316 ch77 71.571365 left
R1292 c6 316 ch79 32.214432 left
R1292 c6 316 ch80 14.520069 left
R1292 c6 316 ch85 9.554120 left
R1292 c6 316 ch88 101.653175 left
R1292 c6 316 ch90 59.267078 left
R1292 c6 316 ch130 51.242306 left
R1292 c6 316 ch131 32.156754 left
R1292 c6 317 ch48 43.232391 left
R1292 c6 317 ch76 64.469795 left
R1292 c6 317 ch77 72.448112 left
R1292 c6 317 ch79 33.560184 left
R1292 c6 317 ch80 15.612122 left
R1292 c6 317 ch85 10.274697 left
R1292 c6 317 ch88 105.062164 left
R1292 c6 317 ch90 60.752586 left
R1292 c6 317 ch130 54.158657 left
R1292 c6 317 ch131 33.705757 left
R1292 c6 318 ch48 42.599937 left
R1292 c6 318 ch76 64.071877 left
R1292 c6 318 ch77 73.059509 left
R1292 c6 318 ch79 34.794144 left
R1292 c6 318 ch80 16.613575 left
R1292 c6 318 ch85 10.912670 left
R1292 c6 318 ch88 108.202179 left
R1292 c6 318 ch90 62.033657 left
R1292 c6 318 ch130 56.925465 left
R1292 c6 318 ch131 35.127831 left
R1292 c6 319 ch48 41.718204 left
R1292 c6 319 ch76 63.388916 left
R1292 c6 319 ch77 73.400986 left
R1292 c6 319 ch79 35.912918 left
R1292 c6 319 ch80 17.521904 left
R1292 c6 319 ch85 11.467198 left
R1292 c6 319 ch88 111.054337 left
R1292 c6 319 ch90 63.099819 left
R1292 c6 319 ch130 59.533623 left
R1292 c6 319 ch131 36.419643 left
R1292 c6 320 ch48 40.592102 left
R1292 c6 320 ch76 62.419991 left
R1292 c6 320 ch77 73.470360 left
R1292 c6 320 ch79 36.914169 left
R1292 c6 320 ch80 18.335936 left
R1292 c6 320 ch85 11.938564 left
R1292 c6 320 ch88 113.601982 left
R1292 c6 320 ch90 63.942299 left
R1292 c6 320 ch130 61.975216 left
R1292 c6 320 ch131 37.579056 left
R1292 c6 321 ch48 39.228947 left
R1292 c6 321 ch76 61.166973 left
R1292 c6 321 ch77 73.268066 left
R1292 c6 321 ch79 37.796463 left
R1292 c6 321 ch80 19.055801 left
R1292 c6 321 ch85 12.328146 left
R1292 c6 321 ch88 115.830673 left
R1292 c6 321 ch90 64.554184 left
R1292 c6 321 ch130 64.243279 left
R1292 c6 321 ch131 38.605022 left
R1292 c6 322 ch48 37.638309 left
R1292 c6 322 ch76 59.634598 left
R1292 c6 322 ch77 72.796967 left
R1292 c6 322 ch79 38.559422 left
R1292 c6 322 ch80 19.682928 left
R1292 c6 322 ch85 12.638357 left
R1292 c6 322 ch88 117.728508 left
R1292 c6 322 ch90 64.930565 left
R1292 c6 322 ch130 66.331902 left
R1292 c6 322 ch131 39.497669 left
R1292 c6 323 ch48 35.832024 left
R1292 c6 323 ch76 57.830563 left
R1292 c6 323 ch77 72.062508 left
R1292 c6 323 ch79 39.203587 left
R1292 c6 323 ch80 20.219950 left
R1292 c6 323 ch85 12.872554 left
R1292 c6 323 ch88 119.286224 left
R1292 c6 323 ch90 65.068573 left
R1292 c6 323 ch130 68.236435 left
R1292 c6 323 ch131 40.258186 left
R1292 c6 324 ch48 33.824188 left
R1292 c6 324 ch76 55.765450 left
R1292 c6 324 ch77 71.072701 left
R1292 c6 324 ch79 39.730469 left
R1292 c6 324 ch80 20.670628 left
R1292 c6 324 ch85 13.035018 left
R1292 c6 324 ch88 120.497353 left
R1292 c6 324 ch90 64.967628 left
R1292 c6 324 ch130 69.953255 left
R1292 c6 324 ch131 40.888844 left
R1292 c6 325 ch48 31.630949 left
R1292 c6 325 ch76 53.452789 left
R1292 c6 325 ch77 69.838104 left
R1292 c6 325 ch79 40.142475 left
R1292 c6 325 ch80 21.039770 left
R1292 c6 325 ch85 13.130776 left
R1292 c6 325 ch88 121.358292 left
R1292 c6 325 ch90 64.629364 left
R1292 c6 325 ch130 71.480049 left
R1292 c6 325 ch131 41.392857 left
R1292 c6 326 ch48 29.270447 left
R1292 c6 326 ch76 50.908947 left
R1292 c6 326 ch77 68.371544 left
R1292 c6 326 ch79 40.442852 left
R1292 c6 326 ch80 21.333118 left
R1292 c6 326 ch85 13.165579 left
R1292 c6 326 ch88 121.868408 left
R1292 c6 326 ch90 64.057770 left
R1292 c6 326 ch130 72.815681 left
R1292 c6 326 ch131 41.774399 left
R1292 c6 327 ch48 26.762695 left
R1292 c6 327 ch76 48.152985 left
R1292 c6 327 ch77 66.688286 left
R1292 c6 327 ch79 40.635746 left
R1292 c6 327 ch80 21.557236 left
R1292 c6 327 ch85 13.145760 left
R1292 c6 327 ch88 122.029984 left
R1292 c6 327 ch90 63.259155 left
R1292 c6 327 ch130 73.960228 left
R1292 c6 327 ch131 42.038490 left
R1292 c6 328 ch48 24.129322 left
R1292 c6 328 ch76 45.206478 left
R1292 c6 328 ch77 64.805740 left
R1292 c6 328 ch79 40.725983 left
R1292 c6 328 ch80 21.719370 left
R1292 c6 328 ch85 13.078147 left
R1292 c6 328 ch88 121.848503 left
R1292 c6 328 ch90 62.242191 left
R1292 c6 328 ch130 74.914948 left
R1292 c6 328 ch131 42.190899 left
R1292 c6 329 ch48 21.393391 left
R1292 c6 329 ch76 42.093449 left
R1292 c6 329 ch77 62.743282 left
R1292 c6 329 ch79 40.719170 left
R1292 c6 329 ch80 21.827316 left
R1292 c6 329 ch85 12.969906 left
R1292 c6 329 ch88 121.332169 left
R1292 c6 329 ch90 61.017784 left
R1292 c6 329 ch130 75.682365 left
R1292 c6 329 ch131 42.238121 left
R1292 c6 330 ch48 18.579185 left
R1292 c6 330 ch76 38.839985 left
R1292 c6 330 ch77 60.522049 left
R1292 c6 330 ch79 40.621540 left
R1292 c6 330 ch80 21.889297 left
R1292 c6 330 ch85 12.828453 left
R1292 c6 330 ch88 120.492149 left
R1292 c6 330 ch90 59.599022 left
R1292 c6 330 ch130 76.266136 left
R1292 c6 330 ch131 42.187237 left
R1292 c6 331 ch48 15.712032 left
R1292 c6 331 ch76 35.474091 left
R1292 c6 331 ch77 58.164757 left
R1292 c6 331 ch79 40.439896 left
R1292 c6 331 ch80 21.913792 left
R1292 c6 331 ch85 12.661350 left
R1292 c6 331 ch88 119.342537 left
R1292 c6 331 ch90 58.001122 left
R1292 c6 331 ch130 76.671021 left
R1292 c6 331 ch131 42.045822 left
R1292 c6 332 ch48 12.817904 left
R1292 c6 332 ch76 32.025314 left
R1292 c6 332 ch77 55.695534 left
R1292 c6 332 ch79 40.181515 left
R1292 c6 332 ch80 21.909399 left
R1292 c6 332 ch85 12.476135 left
R1292 c6 332 ch88 117.899826 left
R1292 c6 332 ch90 56.241196 left
R1292 c6 332 ch130 76.902908 left
R1292 c6 332 ch131 41.821831 left
R1292 c6 333 ch48 9.923255 left
R1292 c6 333 ch76 28.524464 left
R1292 c6 333 ch77 53.139408 left
R1292 c6 333 ch79 39.854149 left
R1292 c6 333 ch80 21.884703 left
R1292 c6 333 ch85 12.280249 left
R1292 c6 333 ch88 116.183243 left
R1292 c6 333 ch90 54.338211 left
R1292 c6 333 ch130 76.968658 left
R1292 c6 333 ch131 41.523529 left
R1292 c6 334 ch48 7.054701 left
R1292 c6 334 ch76 25.003262 left
R1292 c6 334 ch77 50.522270 left
R1292 c6 334 ch79 39.465885 left
R1292 c6 334 ch80 21.848116 left
R1292 c6 334 ch85 12.080893 left
R1292 c6 334 ch88 114.214203 left
R1292 c6 334 ch90 52.312634 left
R1292 c6 334 ch130 76.876099 left
R1292 c6 334 ch131 41.159351 left
R1292 c6 335 ch48 4.238709 left
R1292 c6 335 ch76 21.493967 left
R1292 c6 335 ch77 47.870438 left
R1292 c6 335 ch79 39.025013 left
R1292 c6 335 ch80 21.807713 left
R1292 c6 335 ch85 11.884957 left
R1292 c6 335 ch88 112.016251 left
R1292 c6 335 ch90 50.186363 left
R1292 c6 335 ch130 76.633858 left
R1292 c6 335 ch131 40.737820 left
R1292 c6 336 ch48 1.501368 left
R1292 c6 336 ch76 18.029028 left
R1292 c6 336 ch77 45.210464 left
R1292 c6 336 ch79 38.540028 left
R1292 c6 336 ch80 21.771145 left
R1292 c6 336 ch85 11.698849 left
R1292 c6 336 ch88 109.614494 left
R1292 c6 336 ch90 47.982433 left
R1292 c6 336 ch130 76.251328 left
R1292 c6 336 ch131 40.267429 left
R1292 c6 337 ch48 -1.131976 left
R1292 c6 337 ch76 14.640656 left
R1292 c6 337 ch77 42.568737 left
R1292 c6 337 ch79 38.019508 left
R1292 c6 337 ch80 21.745478 left
R1292 c6 337 ch85 11.528469 left
R1292 c6 337 ch88 107.035912 left
R1292 c6 337 ch90 45.724697 left
R1292 c6 337 ch130 75.738541 left
R1292 c6 337 ch131 39.756512 left
R1292 c6 338 ch48 -3.636955 left
R1292 c6 338 ch76 11.360491 left
R1292 c6 338 ch77 39.971172 left
R1292 c6 338 ch79 37.472004 left
R1292 c6 338 ch80 21.737110 left
R1292 c6 338 ch85 11.379086 left
R1292 c6 338 ch88 104.308556 left
R1292 c6 338 ch90 43.437645 left
R1292 c6 338 ch130 75.106033 left
R1292 c6 338 ch131 39.213154 left
R1292 c6 339 ch48 -5.990474 left
R1292 c6 339 ch76 8.219166 left
R1292 c6 339 ch77 37.443035 left
R1292 c6 339 ch79 36.905930 left
R1292 c6 339 ch80 21.751589 left
R1292 c6 339 ch85 11.255244 left
R1292 c6 339 ch88 101.461395 left
R1292 c6 339 ch90 41.146061 left
R1292 c6 339 ch130 74.364685 left
R1292 c6 339 ch131 38.645119 left
R1292 c6 340 ch48 -8.170978 left
R1292 c6 340 ch76 5.245972 left
R1292 c6 340 ch77 35.008507 left
R1292 c6 340 ch79 36.329533 left
R1292 c6 340 ch80 21.793633 left
R1292 c6 340 ch85 11.160741 left
R1292 c6 340 ch88 98.524002 left
R1292 c6 340 ch90 38.874790 left
R1292 c6 340 ch130 73.525681 left
R1292 c6 340 ch131 38.059708 left
R1292 c6 341 ch48 -10.158694 left
R1292 c6 341 ch76 2.468481 left
R1292 c6 341 ch77 32.690495 left
R1292 c6 341 ch79 35.750736 left
R1292 c6 341 ch80 21.866959 left
R1292 c6 341 ch85 11.098520 left
R1292 c6 341 ch88 95.526413 left
R1292 c6 341 ch90 36.648338 left
R1292 c6 341 ch130 72.600288 left
R1292 c6 341 ch131 37.463654 left
R1292 c6 342 ch48 -11.935856 left
R1292 c6 342 ch76 -0.087791 left
R1292 c6 342 ch77 30.510317 left
R1292 c6 342 ch79 35.177120 left
R1292 c6 342 ch80 21.974245 left
R1292 c6 342 ch85 11.070676 left
R1292 c6 342 ch88 92.498329 left
R1292 c6 342 ch90 34.490711 left
R1292 c6 342 ch130 71.599739 left
R1292 c6 342 ch131 36.863121 left
R1292 c6 343 ch48 -13.486919 left
R1292 c6 343 ch76 -2.399709 left
R1292 c6 343 ch77 28.487534 left
R1292 c6 343 ch79 34.615803 left
R1292 c6 343 ch80 22.117111 left
R1292 c6 343 ch85 11.078366 left
R1292 c6 343 ch88 89.469330 left
R1292 c6 343 ch90 32.425011 left
R1292 c6 343 ch130 70.535126 left
R1292 c6 343 ch131 36.263542 left
R1292 c6 344 ch48 -14.798737 left
R1292 c6 344 ch76 -4.446802 left
R1292 c6 344 ch77 26.639643 left
R1292 c6 344 ch79 34.073326 left
R1292 c6 344 ch80 22.296043 left
R1292 c6 344 ch85 11.121858 left
