subject condition sample channel value hemisphere
R1292 c1 -35 ch76 -21.172083 left
R1292 c1 -35 ch77 7.853611 left
R1292 c1 -35 ch79 7.648028 left
R1292 c1 -35 ch80 20.920006 left
R1292 c1 -35 ch85 16.835506 left
R1292 c1 -35 ch88 19.916815 left
R1292 c1 -35 ch90 -4.005557 left
R1292 c1 -35 ch130 20.070915 left
R1292 c1 -35 ch131 11.191503 left
R1292 c1 -34 ch48 14.255775 left
R1292 c1 -34 ch76 -22.459150 left
R1292 c1 -34 ch77 6.936071 left
R1292 c1 -34 ch79 7.609222 left
R1292 c1 -34 ch80 20.275850 left
R1292 c1 -34 ch85 16.382105 left
R1292 c1 -34 ch88 20.233177 left
R1292 c1 -34 ch90 -4.864735 left
R1292 c1 -34 ch130 18.664286 left
R1292 c1 -34 ch131 9.261458 left
R1292 c1 -33 ch48 14.557308 left
R1292 c1 -33 ch76 -23.697762 left
R1292 c1 -33 ch77 6.027125 left
R1292 c1 -33 ch79 7.508727 left
R1292 c1 -33 ch80 19.594923 left
R1292 c1 -33 ch85 15.788321 left
R1292 c1 -33 ch88 20.352907 left
R1292 c1 -33 ch90 -5.724679 left
R1292 c1 -33 ch130 17.200953 left
R1292 c1 -33 ch131 7.241959 left
R1292 c1 -32 ch48 14.862061 left
R1292 c1 -32 ch76 -24.880789 left
R1292 c1 -32 ch77 5.134454 left
R1292 c1 -32 ch79 7.342822 left
R1292 c1 -32 ch80 18.878567 left
R1292 c1 -32 ch85 15.062908 left
R1292 c1 -32 ch88 20.271933 left
R1292 c1 -32 ch90 -6.580091 left
R1292 c1 -32 ch130 15.686223 left
R1292 c1 -32 ch131 5.147988 left
R1292 c1 -31 ch48 15.173314 left
R1292 c1 -31 ch76 -26.001143 left
R1292 c1 -31 ch77 4.265577 left
R1292 c1 -31 ch79 7.108248 left
R1292 c1 -31 ch80 18.127611 left
R1292 c1 -31 ch85 14.215899 left
R1292 c1 -31 ch88 19.988182 left
R1292 c1 -31 ch90 -7.425789 left
R1292 c1 -31 ch130 14.125510 left
R1292 c1 -31 ch131 2.995033 left
R1292 c1 -30 ch48 15.494046 left
R1292 c1 -30 ch76 -27.051800 left
R1292 c1 -30 ch77 3.427837 left
R1292 c1 -30 ch79 6.802187 left
R1292 c1 -30 ch80 17.342453 left
R1292 c1 -30 ch85 13.258459 left
R1292 c1 -30 ch88 19.501572 left
R1292 c1 -30 ch90 -8.256770 left
R1292 c1 -30 ch130 12.524323 left
R1292 c1 -30 ch131 0.798881 left
R1292 c1 -29 ch48 15.826896 left
R1292 c1 -29 ch76 -28.025906 left
R1292 c1 -29 ch77 2.628275 left
R1292 c1 -29 ch79 6.422501 left
R1292 c1 -29 ch80 16.523083 left
R1292 c1 -29 ch85 12.202789 left
R1292 c1 -29 ch88 18.814035 left
R1292 c1 -29 ch90 -9.068215 left
R1292 c1 -29 ch130 10.888280 left
R1292 c1 -29 ch131 -1.424519 left
R1292 c1 -28 ch48 16.174139 left
R1292 c1 -28 ch76 -28.916782 left
R1292 c1 -28 ch77 1.873588 left
R1292 c1 -28 ch79 5.967681 left
R1292 c1 -28 ch80 15.669171 left
R1292 c1 -28 ch85 11.061930 left
R1292 c1 -28 ch88 17.929499 left
R1292 c1 -28 ch90 -9.855564 left
R1292 c1 -28 ch130 9.223105 left
R1292 c1 -28 ch131 -3.659239 left
R1292 c1 -27 ch48 16.537687 left
R1292 c1 -27 ch76 -29.718071 left
R1292 c1 -27 ch77 1.170097 left
R1292 c1 -27 ch79 5.437028 left
R1292 c1 -27 ch80 14.780108 left
R1292 c1 -27 ch85 9.849634 left
R1292 c1 -27 ch88 16.853867 left
R1292 c1 -27 ch90 -10.614521 left
R1292 c1 -27 ch130 7.534660 left
R1292 c1 -27 ch131 -5.889509 left
R1292 c1 -26 ch48 16.918938 left
R1292 c1 -26 ch76 -30.423716 left
R1292 c1 -26 ch77 0.523634 left
R1292 c1 -26 ch79 4.830627 left
R1292 c1 -26 ch80 13.855107 left
R1292 c1 -26 ch85 8.580175 left
R1292 c1 -26 ch88 15.594939 left
R1292 c1 -26 ch90 -11.341076 left
R1292 c1 -26 ch130 5.828947 left
R1292 c1 -26 ch131 -8.099881 left
R1292 c1 -25 ch48 17.318909 left
R1292 c1 -25 ch76 -31.028023 left
R1292 c1 -25 ch77 -0.060468 left
R1292 c1 -25 ch79 4.149479 left
R1292 c1 -25 ch80 12.893306 left
R1292 c1 -25 ch85 7.268208 left
R1292 c1 -25 ch88 14.162354 left
R1292 c1 -25 ch90 -12.031508 left
R1292 c1 -25 ch130 4.112099 left
R1292 c1 -25 ch131 -10.275357 left
R1292 c1 -24 ch48 17.738077 left
R1292 c1 -24 ch76 -31.525738 left
R1292 c1 -24 ch77 -0.577449 left
R1292 c1 -24 ch79 3.395482 left
R1292 c1 -24 ch80 11.893806 left
R1292 c1 -24 ch85 5.928560 left
R1292 c1 -24 ch88 12.567479 left
R1292 c1 -24 ch90 -12.682421 left
R1292 c1 -24 ch130 2.390394 left
R1292 c1 -24 ch131 -12.401534 left
R1292 c1 -23 ch48 18.176516 left
R1292 c1 -23 ch76 -31.912100 left
R1292 c1 -23 ch77 -1.023148 left
R1292 c1 -23 ch79 2.571522 left
R1292 c1 -23 ch80 10.855802 left
R1292 c1 -23 ch85 4.576117 left
R1292 c1 -23 ch88 10.823286 left
R1292 c1 -23 ch90 -13.290688 left
R1292 c1 -23 ch130 0.670282 left
R1292 c1 -23 ch131 -14.464705 left
R1292 c1 -22 ch48 18.633688 left
R1292 c1 -22 ch76 -32.182777 left
R1292 c1 -22 ch77 -1.394052 left
R1292 c1 -22 ch79 1.681469 left
R1292 c1 -22 ch80 9.778623 left
R1292 c1 -22 ch85 3.225615 left
R1292 c1 -22 ch88 8.944221 left
R1292 c1 -22 ch90 -13.853473 left
R1292 c1 -22 ch130 -1.041644 left
R1292 c1 -22 ch131 -16.452003 left
R1292 c1 -21 ch48 19.108675 left
R1292 c1 -21 ch76 -32.334011 left
R1292 c1 -21 ch77 -1.687323 left
R1292 c1 -21 ch79 0.730148 left
R1292 c1 -21 ch80 8.661878 left
R1292 c1 -21 ch85 1.891480 left
R1292 c1 -21 ch88 6.946045 left
R1292 c1 -21 ch90 -14.368212 left
R1292 c1 -21 ch130 -2.738666 left
R1292 c1 -21 ch131 -18.351463 left
R1292 c1 -20 ch48 19.600044 left
R1292 c1 -20 ch76 -32.362564 left
R1292 c1 -20 ch77 -1.900835 left
R1292 c1 -20 ch79 -0.276649 left
R1292 c1 -20 ch80 7.505490 left
R1292 c1 -20 ch85 0.587696 left
R1292 c1 -20 ch88 4.845667 left
R1292 c1 -20 ch90 -14.832560 left
R1292 c1 -20 ch130 -4.413905 left
R1292 c1 -20 ch131 -20.152115 left
R1292 c1 -19 ch48 20.105875 left
R1292 c1 -19 ch76 -32.265762 left
R1292 c1 -19 ch77 -2.033123 left
R1292 c1 -19 ch79 -1.332171 left
R1292 c1 -19 ch80 6.309768 left
R1292 c1 -19 ch85 -0.672365 left
R1292 c1 -19 ch88 2.660945 left
R1292 c1 -19 ch90 -15.244384 left
R1292 c1 -19 ch130 -6.060353 left
R1292 c1 -19 ch131 -21.844090 left
R1292 c1 -18 ch48 20.623869 left
R1292 c1 -18 ch76 -32.041473 left
R1292 c1 -18 ch77 -2.083447 left
R1292 c1 -18 ch79 -2.428762 left
R1292 c1 -18 ch80 5.075509 left
R1292 c1 -18 ch85 -1.876085 left
R1292 c1 -18 ch88 0.410517 left
R1292 c1 -18 ch90 -15.601731 left
R1292 c1 -18 ch130 -7.670935 left
R1292 c1 -18 ch131 -23.418617 left
R1292 c1 -17 ch48 21.151255 left
R1292 c1 -17 ch76 -31.688154 left
R1292 c1 -17 ch77 -2.051807 left
R1292 c1 -17 ch79 -3.557976 left
R1292 c1 -17 ch80 3.804035 left
R1292 c1 -17 ch85 -3.011713 left
R1292 c1 -17 ch88 -1.886440 left
R1292 c1 -17 ch90 -15.902781 left
R1292 c1 -17 ch130 -9.238441 left
R1292 c1 -17 ch131 -24.868126 left
R1292 c1 -16 ch48 21.684937 left
R1292 c1 -16 ch76 -31.204779 left
R1292 c1 -16 ch77 -1.938844 left
R1292 c1 -16 ch79 -4.710556 left
R1292 c1 -16 ch80 2.497231 left
R1292 c1 -16 ch85 -4.068502 left
R1292 c1 -16 ch88 -4.210367 left
R1292 c1 -16 ch90 -16.145823 left
R1292 c1 -16 ch130 -10.755642 left
R1292 c1 -16 ch131 -26.186251 left
R1292 c1 -15 ch48 22.221458 left
R1292 c1 -15 ch76 -30.590910 left
R1292 c1 -15 ch77 -1.745906 left
R1292 c1 -15 ch79 -5.876595 left
R1292 c1 -15 ch80 1.157603 left
R1292 c1 -15 ch85 -5.036800 left
R1292 c1 -15 ch88 -6.541605 left
R1292 c1 -15 ch90 -16.329199 left
R1292 c1 -15 ch130 -12.215263 left
R1292 c1 -15 ch131 -27.367807 left
R1292 c1 -14 ch48 22.757074 left
R1292 c1 -14 ch76 -29.846653 left
R1292 c1 -14 ch77 -1.474978 left
R1292 c1 -14 ch79 -7.045591 left
R1292 c1 -14 ch80 -0.211675 left
R1292 c1 -14 ch85 -5.908134 left
R1292 c1 -14 ch88 -8.860535 left
R1292 c1 -14 ch90 -16.451309 left
R1292 c1 -14 ch130 -13.610025 left
R1292 c1 -14 ch131 -28.408880 left
R1292 c1 -13 ch48 23.287832 left
R1292 c1 -13 ch76 -28.972610 left
R1292 c1 -13 ch77 -1.128637 left
R1292 c1 -13 ch79 -8.206584 left
R1292 c1 -13 ch80 -1.606786 left
R1292 c1 -13 ch85 -6.675299 left
R1292 c1 -13 ch88 -11.147830 left
R1292 c1 -13 ch90 -16.510582 left
R1292 c1 -13 ch130 -14.932742 left
R1292 c1 -13 ch131 -29.306717 left
R1292 c1 -12 ch48 23.809547 left
R1292 c1 -12 ch76 -27.969919 left
R1292 c1 -12 ch77 -0.710070 left
R1292 c1 -12 ch79 -9.348281 left
R1292 c1 -12 ch80 -3.023226 left
R1292 c1 -12 ch85 -7.332408 left
R1292 c1 -12 ch88 -13.384688 left
R1292 c1 -12 ch90 -16.505404 left
R1292 c1 -12 ch130 -16.176258 left
R1292 c1 -12 ch131 -30.059772 left
R1292 c1 -11 ch48 24.317934 left
R1292 c1 -11 ch76 -26.840225 left
R1292 c1 -11 ch77 -0.222957 left
R1292 c1 -11 ch79 -10.459153 left
R1292 c1 -11 ch80 -4.455833 left
R1292 c1 -11 ch85 -7.874922 left
R1292 c1 -11 ch88 -15.552982 left
R1292 c1 -11 ch90 -16.434156 left
R1292 c1 -11 ch130 -17.333586 left
R1292 c1 -11 ch131 -30.667614 left
R1292 c1 -10 ch48 24.808609 left
R1292 c1 -10 ch76 -25.585604 left
R1292 c1 -10 ch77 0.328523 left
R1292 c1 -10 ch79 -11.527592 left
R1292 c1 -10 ch80 -5.898781 left
R1292 c1 -10 ch85 -8.299684 left
R1292 c1 -10 ch88 -17.635443 left
R1292 c1 -10 ch90 -16.295191 left
R1292 c1 -10 ch130 -18.397905 left
R1292 c1 -10 ch131 -31.130905 left
R1292 c1 -9 ch48 25.277136 left
R1292 c1 -9 ch76 -24.208664 left
R1292 c1 -9 ch77 0.939775 left
R1292 c1 -9 ch79 -12.542053 left
R1292 c1 -9 ch80 -7.345620 left
R1292 c1 -9 ch85 -8.604907 left
R1292 c1 -9 ch88 -19.615911 left
R1292 c1 -9 ch90 -16.086868 left
R1292 c1 -9 ch130 -19.362629 left
R1292 c1 -9 ch131 -31.451286 left
R1292 c1 -8 ch48 25.719158 left
R1292 c1 -8 ch76 -22.712435 left
R1292 c1 -8 ch77 1.605824 left
R1292 c1 -8 ch79 -13.491168 left
R1292 c1 -8 ch80 -8.789306 left
R1292 c1 -8 ch85 -8.790165 left
R1292 c1 -8 ch88 -21.479465 left
R1292 c1 -8 ch90 -15.807498 left
R1292 c1 -8 ch130 -20.221445 left
R1292 c1 -8 ch131 -31.631374 left
R1292 c1 -7 ch48 26.130352 left
R1292 c1 -7 ch76 -21.100456 left
R1292 c1 -7 ch77 2.321352 left
R1292 c1 -7 ch79 -14.363925 left
R1292 c1 -7 ch80 -10.222254 left
R1292 c1 -7 ch85 -8.856373 left
R1292 c1 -7 ch88 -23.212532 left
R1292 c1 -7 ch90 -15.455432 left
R1292 c1 -7 ch130 -20.968369 left
R1292 c1 -7 ch131 -31.674616 left
R1292 c1 -6 ch48 26.506557 left
R1292 c1 -6 ch76 -19.376625 left
R1292 c1 -6 ch77 3.080798 left
R1292 c1 -6 ch79 -15.149762 left
R1292 c1 -6 ch80 -11.636396 left
R1292 c1 -6 ch85 -8.805708 left
R1292 c1 -6 ch88 -24.803095 left
R1292 c1 -6 ch90 -15.029079 left
R1292 c1 -6 ch130 -21.597754 left
R1292 c1 -6 ch131 -31.585217 left
R1292 c1 -5 ch48 26.843786 left
R1292 c1 -5 ch76 -17.545376 left
R1292 c1 -5 ch77 3.878360 left
R1292 c1 -5 ch79 -15.838740 left
R1292 c1 -5 ch80 -13.023232 left
R1292 c1 -5 ch85 -8.641557 left
R1292 c1 -5 ch88 -26.240732 left
R1292 c1 -5 ch90 -14.526946 left
R1292 c1 -5 ch130 -22.104416 left
R1292 c1 -5 ch131 -31.368042 left
R1292 c1 -4 ch48 27.138273 left
R1292 c1 -4 ch76 -15.611547 left
R1292 c1 -4 ch77 4.708062 left
R1292 c1 -4 ch79 -16.421646 left
R1292 c1 -4 ch80 -14.373911 left
R1292 c1 -4 ch85 -8.368435 left
R1292 c1 -4 ch88 -27.516861 left
R1292 c1 -4 ch90 -13.947671 left
R1292 c1 -4 ch130 -22.483637 left
R1292 c1 -4 ch131 -31.028488 left
R1292 c1 -3 ch48 27.386511 left
R1292 c1 -3 ch76 -13.580498 left
R1292 c1 -3 ch77 5.563799 left
R1292 c1 -3 ch79 -16.890108 left
R1292 c1 -3 ch80 -15.679338 left
R1292 c1 -3 ch85 -7.991872 left
R1292 c1 -3 ch88 -28.624588 left
R1292 c1 -3 ch90 -13.290143 left
R1292 c1 -3 ch130 -22.731173 left
R1292 c1 -3 ch131 -30.572414 left
R1292 c1 -2 ch48 27.585316 left
R1292 c1 -2 ch76 -11.458007 left
R1292 c1 -2 ch77 6.439368 left
R1292 c1 -2 ch79 -17.236702 left
R1292 c1 -2 ch80 -16.930193 left
R1292 c1 -2 ch85 -7.518321 left
R1292 c1 -2 ch88 -29.558979 left
R1292 c1 -2 ch90 -12.553515 left
R1292 c1 -2 ch130 -22.843349 left
R1292 c1 -2 ch131 -30.005991 left
R1292 c1 -1 ch48 27.731850 left
R1292 c1 -1 ch76 -9.250392 left
R1292 c1 -1 ch77 7.328516 left
R1292 c1 -1 ch79 -17.455112 left
R1292 c1 -1 ch80 -18.117102 left
R1292 c1 -1 ch85 -6.955013 left
R1292 c1 -1 ch88 -30.316998 left
R1292 c1 -1 ch90 -11.737347 left
R1292 c1 -1 ch130 -22.817062 left
R1292 c1 -1 ch131 -29.335623 left
R1292 c1 0 ch48 27.823614 left
R1292 c1 0 ch76 -6.964469 left
R1292 c1 0 ch77 8.224948 left
R1292 c1 0 ch79 -17.540094 left
R1292 c1 0 ch80 -19.230684 left
R1292 c1 0 ch85 -6.309841 left
R1292 c1 0 ch88 -30.897554 left
R1292 c1 0 ch90 -10.841609 left
R1292 c1 0 ch130 -22.649853 left
R1292 c1 0 ch131 -28.567818 left
R1292 c1 1 ch48 27.858515 left
R1292 c1 1 ch76 -4.607615 left
R1292 c1 1 ch77 9.122383 left
R1292 c1 1 ch79 -17.487654 left
R1292 c1 1 ch80 -20.261642 left
R1292 c1 1 ch85 -5.591210 left
R1292 c1 1 ch88 -31.301441 left
R1292 c1 1 ch90 -9.866865 left
R1292 c1 1 ch130 -22.339878 left
R1292 c1 1 ch131 -27.709139 left
R1292 c1 2 ch48 27.834890 left
R1292 c1 2 ch76 -2.187755 left
R1292 c1 2 ch77 10.014527 left
R1292 c1 2 ch79 -17.295067 left
R1292 c1 2 ch80 -21.200905 left
R1292 c1 2 ch85 -4.807888 left
R1292 c1 2 ch88 -31.531406 left
R1292 c1 2 ch90 -8.814280 left
R1292 c1 2 ch130 -21.886015 left
R1292 c1 2 ch131 -26.765997 left
R1292 c1 3 ch48 27.751457 left
R1292 c1 3 ch76 0.286582 left
R1292 c1 3 ch77 10.895130 left
R1292 c1 3 ch79 -16.960890 left
R1292 c1 3 ch80 -22.039673 left
R1292 c1 3 ch85 -3.968860 left
R1292 c1 3 ch88 -31.592075 left
R1292 c1 3 ch90 -7.685760 left
R1292 c1 3 ch130 -21.287773 left
R1292 c1 3 ch131 -25.744692 left
R1292 c1 4 ch48 27.607414 left
R1292 c1 4 ch76 2.806254 left
R1292 c1 4 ch77 11.757968 left
R1292 c1 4 ch79 -16.485025 left
R1292 c1 4 ch80 -22.769560 left
R1292 c1 4 ch85 -3.083190 left
R1292 c1 4 ch88 -31.489832 left
R1292 c1 4 ch90 -6.484017 left
R1292 c1 4 ch130 -20.545452 left
R1292 c1 4 ch131 -24.651237 left
R1292 c1 5 ch48 27.402321 left
R1292 c1 5 ch76 5.361483 left
R1292 c1 5 ch77 12.596860 left
R1292 c1 5 ch79 -15.868722 left
R1292 c1 5 ch80 -23.382673 left
R1292 c1 5 ch85 -2.159841 left
R1292 c1 5 ch88 -31.232834 left
R1292 c1 5 ch90 -5.212660 left
R1292 c1 5 ch130 -19.660032 left
R1292 c1 5 ch131 -23.491350 left
R1292 c1 6 ch48 27.136265 left
R1292 c1 6 ch76 7.941849 left
R1292 c1 6 ch77 13.405663 left
R1292 c1 6 ch79 -15.114519 left
R1292 c1 6 ch80 -23.871733 left
R1292 c1 6 ch85 -1.207553 left
R1292 c1 6 ch88 -30.830828 left
R1292 c1 6 ch90 -3.876262 left
R1292 c1 6 ch130 -18.633259 left
R1292 c1 6 ch131 -22.270361 left
R1292 c1 7 ch48 26.809658 left
R1292 c1 7 ch76 10.536245 left
R1292 c1 7 ch77 14.178267 left
R1292 c1 7 ch79 -14.226314 left
R1292 c1 7 ch80 -24.230070 left
R1292 c1 7 ch85 -0.234697 left
R1292 c1 7 ch88 -30.295134 left
R1292 c1 7 ch90 -2.480435 left
R1292 c1 7 ch130 -17.467619 left
R1292 c1 7 ch131 -20.993189 left
R1292 c1 8 ch48 26.423401 left
R1292 c1 8 ch76 13.132905 left
R1292 c1 8 ch77 14.908600 left
R1292 c1 8 ch79 -13.209229 left
R1292 c1 8 ch80 -24.451851 left
R1292 c1 8 ch85 0.750878 left
R1292 c1 8 ch88 -29.638464 left
R1292 c1 8 ch90 -1.031848 left
R1292 c1 8 ch130 -16.166384 left
R1292 c1 8 ch131 -19.664289 left
R1292 c1 9 ch48 25.978765 left
R1292 c1 9 ch76 15.719390 left
R1292 c1 9 ch77 15.590623 left
R1292 c1 9 ch79 -12.069615 left
R1292 c1 9 ch80 -24.532009 left
R1292 c1 9 ch85 1.741915 left
R1292 c1 9 ch88 -28.874737 left
R1292 c1 9 ch90 0.461683 left
R1292 c1 9 ch130 -14.733545 left
R1292 c1 9 ch131 -18.287640 left
R1292 c1 10 ch48 25.477411 left
R1292 c1 10 ch76 18.282608 left
R1292 c1 10 ch77 16.218334 left
R1292 c1 10 ch79 -10.814962 left
R1292 c1 10 ch80 -24.466412 left
R1292 c1 10 ch85 2.731935 left
R1292 c1 10 ch88 -28.019062 left
R1292 c1 10 ch90 1.991221 left
R1292 c1 10 ch130 -13.173877 left
R1292 c1 10 ch131 -16.866741 left
R1292 c1 11 ch48 24.921358 left
R1292 c1 11 ch76 20.808840 left
R1292 c1 11 ch77 16.785755 left
R1292 c1 11 ch79 -9.453817 left
R1292 c1 11 ch80 -24.251909 left
R1292 c1 11 ch85 3.715275 left
R1292 c1 11 ch88 -27.087482 left
R1292 c1 11 ch90 3.546678 left
R1292 c1 11 ch130 -11.492889 left
R1292 c1 11 ch131 -15.404634 left
R1292 c1 12 ch48 24.312963 left
R1292 c1 12 ch76 23.283762 left
R1292 c1 12 ch77 17.286934 left
R1292 c1 12 ch79 -7.995700 left
R1292 c1 12 ch80 -23.886263 left
R1292 c1 12 ch85 4.687192 left
R1292 c1 12 ch88 -26.096830 left
R1292 c1 12 ch90 5.116841 left
R1292 c1 12 ch130 -9.696842 left
R1292 c1 12 ch131 -13.903873 left
R1292 c1 13 ch48 23.654909 left
R1292 c1 13 ch76 25.692495 left
R1292 c1 13 ch77 17.715988 left
R1292 c1 13 ch79 -6.451002 left
R1292 c1 13 ch80 -23.368370 left
R1292 c1 13 ch85 5.643936 left
R1292 c1 13 ch88 -25.064547 left
R1292 c1 13 ch90 6.689395 left
R1292 c1 13 ch130 -7.792711 left
R1292 c1 13 ch131 -12.366603 left
R1292 c1 14 ch48 22.950142 left
R1292 c1 14 ch76 28.019714 left
R1292 c1 14 ch77 18.067068 left
R1292 c1 14 ch79 -4.830835 left
R1292 c1 14 ch80 -22.698162 left
R1292 c1 14 ch85 6.582800 left
R1292 c1 14 ch88 -24.008535 left
R1292 c1 14 ch90 8.251004 left
R1292 c1 14 ch130 -5.788190 left
R1292 c1 14 ch131 -10.794574 left
R1292 c1 15 ch48 22.201889 left
R1292 c1 15 ch76 30.249657 left
R1292 c1 15 ch77 18.334402 left
R1292 c1 15 ch79 -3.146987 left
R1292 c1 15 ch80 -21.876610 left
R1292 c1 15 ch85 7.502115 left
R1292 c1 15 ch88 -22.946972 left
R1292 c1 15 ch90 9.787353 left
R1292 c1 15 ch130 -3.691648 left
R1292 c1 15 ch131 -9.189178 left
R1292 c1 16 ch48 21.413599 left
R1292 c1 16 ch76 32.366257 left
R1292 c1 16 ch77 18.512339 left
R1292 c1 16 ch79 -1.411724 left
R1292 c1 16 ch80 -20.905785 left
R1292 c1 16 ch85 8.401326 left
R1292 c1 16 ch88 -21.898100 left
R1292 c1 16 ch90 11.283248 left
R1292 c1 16 ch130 -1.512135 left
R1292 c1 16 ch131 -7.551555 left
R1292 c1 17 ch48 20.588938 left
R1292 c1 17 ch76 34.353230 left
R1292 c1 17 ch77 18.595356 left
R1292 c1 17 ch79 0.362299 left
R1292 c1 17 ch80 -19.788771 left
R1292 c1 17 ch85 9.280936 left
R1292 c1 17 ch88 -20.880083 left
R1292 c1 17 ch90 12.722760 left
R1292 c1 17 ch130 0.740674 left
R1292 c1 17 ch131 -5.882576 left
R1292 c1 18 ch48 19.731670 left
R1292 c1 18 ch76 36.194237 left
R1292 c1 18 ch77 18.578072 left
R1292 c1 18 ch79 2.162222 left
R1292 c1 18 ch80 -18.529718 left
R1292 c1 18 ch85 10.142494 left
R1292 c1 18 ch88 -19.910795 left
R1292 c1 18 ch90 14.089314 left
R1292 c1 18 ch130 3.056520 left
R1292 c1 18 ch131 -4.182992 left
R1292 c1 19 ch48 18.845774 left
R1292 c1 19 ch76 37.872978 left
R1292 c1 19 ch77 18.455364 left
R1292 c1 19 ch79 3.975019 left
R1292 c1 19 ch80 -17.133688 left
R1292 c1 19 ch85 10.988564 left
R1292 c1 19 ch88 -19.007704 left
R1292 c1 19 ch90 15.365863 left
R1292 c1 19 ch130 5.424569 left
R1292 c1 19 ch131 -2.453445 left
R1292 c1 20 ch48 17.935282 left
R1292 c1 20 ch76 39.373325 left
R1292 c1 20 ch77 18.222374 left
R1292 c1 20 ch79 5.787741 left
R1292 c1 20 ch80 -15.606686 left
R1292 c1 20 ch85 11.822667 left
R1292 c1 20 ch88 -18.187645 left
R1292 c1 20 ch90 16.535032 left
R1292 c1 20 ch130 7.833464 left
R1292 c1 20 ch131 -0.694564 left
R1292 c1 21 ch48 17.004248 left
R1292 c1 21 ch76 40.679550 left
R1292 c1 21 ch77 17.874544 left
R1292 c1 21 ch79 7.587602 left
R1292 c1 21 ch80 -13.955542 left
R1292 c1 21 ch85 12.649170 left
R1292 c1 21 ch88 -17.466665 left
R1292 c1 21 ch90 17.579306 left
R1292 c1 21 ch130 10.271414 left
R1292 c1 21 ch131 1.092967 left
R1292 c1 22 ch48 16.056835 left
R1292 c1 22 ch76 41.776432 left
R1292 c1 22 ch77 17.407734 left
R1292 c1 22 ch79 9.362064 left
R1292 c1 22 ch80 -12.187828 left
R1292 c1 22 ch85 13.473271 left
R1292 c1 22 ch88 -16.859949 left
R1292 c1 22 ch90 18.481209 left
R1292 c1 22 ch130 12.726188 left
R1292 c1 22 ch131 2.908349 left
R1292 c1 23 ch48 15.097106 left
R1292 c1 23 ch76 42.649418 left
R1292 c1 23 ch77 16.818226 left
R1292 c1 23 ch79 11.099063 left
R1292 c1 23 ch80 -10.311779 left
R1292 c1 23 ch85 14.300797 left
R1292 c1 23 ch88 -16.381573 left
R1292 c1 23 ch90 19.223465 left
R1292 c1 23 ch130 15.185229 left
R1292 c1 23 ch131 4.750594 left
R1292 c1 24 ch48 14.129112 left
R1292 c1 24 ch76 43.284912 left
R1292 c1 24 ch77 16.102829 left
R1292 c1 24 ch79 12.787045 left
R1292 c1 24 ch80 -8.336138 left
R1292 c1 24 ch85 15.138183 left
R1292 c1 24 ch88 -16.044502 left
R1292 c1 24 ch90 19.789246 left
R1292 c1 24 ch130 17.635710 left
R1292 c1 24 ch131 6.618471 left
R1292 c1 25 ch48 13.156807 left
R1292 c1 25 ch76 43.670311 left
R1292 c1 25 ch77 15.258919 left
R1292 c1 25 ch79 14.415100 left
R1292 c1 25 ch80 -6.270120 left
R1292 c1 25 ch85 15.992275 left
R1292 c1 25 ch88 -15.860364 left
R1292 c1 25 ch90 20.162273 left
R1292 c1 25 ch130 20.064569 left
R1292 c1 25 ch131 8.510426 left
R1292 c1 26 ch48 12.183983 left
R1292 c1 26 ch76 43.794312 left
R1292 c1 26 ch77 14.284497 left
R1292 c1 26 ch79 15.973098 left
R1292 c1 26 ch80 -4.123190 left
R1292 c1 26 ch85 16.870262 left
R1292 c1 26 ch88 -15.839444 left
R1292 c1 26 ch90 20.327133 left
R1292 c1 26 ch130 22.458633 left
R1292 c1 26 ch131 10.424595 left
R1292 c1 27 ch48 11.214242 left
R1292 c1 27 ch76 43.646996 left
R1292 c1 27 ch77 13.178279 left
R1292 c1 27 ch79 17.451752 left
R1292 c1 27 ch80 -1.905007 left
R1292 c1 27 ch85 17.779488 left
R1292 c1 27 ch88 -15.990575 left
R1292 c1 27 ch90 20.269329 left
R1292 c1 27 ch130 24.804699 left
R1292 c1 27 ch131 12.358722 left
R1292 c1 28 ch48 10.250995 left
R1292 c1 28 ch76 43.220112 left
R1292 c1 28 ch77 11.939663 left
R1292 c1 28 ch79 18.842697 left
R1292 c1 28 ch80 0.374743 left
R1292 c1 28 ch85 18.727325 left
R1292 c1 28 ch88 -16.321060 left
R1292 c1 28 ch90 19.975533 left
R1292 c1 28 ch130 27.089594 left
R1292 c1 28 ch131 14.310114 left
R1292 c1 29 ch48 9.297314 left
R1292 c1 29 ch76 42.507111 left
R1292 c1 29 ch77 10.568870 left
R1292 c1 29 ch79 20.138613 left
R1292 c1 29 ch80 2.706484 left
R1292 c1 29 ch85 19.721073 left
R1292 c1 29 ch88 -16.836699 left
R1292 c1 29 ch90 19.433748 left
R1292 c1 29 ch130 29.300295 left
R1292 c1 29 ch131 16.275681 left
R1292 c1 30 ch48 8.355988 left
R1292 c1 30 ch76 41.503403 left
R1292 c1 30 ch77 9.066890 left
R1292 c1 30 ch79 21.333208 left
R1292 c1 30 ch80 5.080863 left
R1292 c1 30 ch85 20.767773 left
R1292 c1 30 ch88 -17.541698 left
R1292 c1 30 ch90 18.633390 left
R1292 c1 30 ch130 31.424002 left
R1292 c1 30 ch131 18.251873 left
R1292 c1 31 ch48 7.429410 left
R1292 c1 31 ch76 40.206444 left
R1292 c1 31 ch77 7.435540 left
R1292 c1 31 ch79 22.421370 left
R1292 c1 31 ch80 7.488904 left
